ID	Posted	user	Text
792084783350284288	2016-10-28 19:25:03 +0000	ashissaha123	@YuanHe7 's trans-eQTL preprint: https://t.co/vi7CevXnDO #biodata16
792084645840035841	2016-10-28 19:24:30 +0000	iddux	In related news, with @markgerstein joining #biodata16, @michaelhoffman at risk of losing title of most prolific Twiterrer.
792084500020953092	2016-10-28 19:23:55 +0000	Keffy	RT @markgerstein: .@bmneale: https://t.co/4EOqIqVU4O as a successor to exac #BioData16
792084469700231168	2016-10-28 19:23:48 +0000	michaelhoffman	Now: Yuan He: Distant regulatory effects of genetic variation in multiple human tissues #biodata16
792083679480864768	2016-10-28 19:20:40 +0000	markgerstein	.@bmneale: Rare disruptive mutations have effects on educational attainment & neuropysch. diseases, more so than other conditions #BioData16
792083094949994496	2016-10-28 19:18:20 +0000	iddux	@bmneale shows a wide range of  attribute related to illnesses late in life.. but cintrol for mental diseases etc. important #BioData16
792082844189425664	2016-10-28 19:17:20 +0000	OWallerman	RT @pjtatlow: Mystery solved. K-mers Alone Lose Lots of Information Strong Together Only (kallisto). #BioData16 @lpachter
792081653187371008	2016-10-28 19:12:36 +0000	iddux	14K individuals in @bmneale study.  #biodata16
792081516989906945	2016-10-28 19:12:04 +0000	markgerstein	"RT @michaelhoffman: BN: Hail: https://t.co/nsOeObLM29
No paper yet but stuff is on @github #biodata16"
792081455602020353	2016-10-28 19:11:49 +0000	gmodproject	RT @yosons: Nathan Dunn #biodata16 https://t.co/z8PsBjgN8j
792081209270603776	2016-10-28 19:10:51 +0000	iddux	@bmneale looks at correlation between educational attainment and negative outcomes later in life #biodata16
792081090974457861	2016-10-28 19:10:22 +0000	morgantaschuk	"RT @michaelhoffman: BN: Hail: https://t.co/nsOeObLM29
No paper yet but stuff is on @github #biodata16"
792081054794412033	2016-10-28 19:10:14 +0000	morgantaschuk	RT @markgerstein: .@bmneale: https://t.co/4EOqIqVU4O as a successor to exac #BioData16
792080964239458304	2016-10-28 19:09:52 +0000	markgerstein	.@bmneale: https://t.co/4EOqIqVU4O as a successor to exac #BioData16
792080930991136768	2016-10-28 19:09:44 +0000	iddux	Learn more about Hail,  scaled genomics hail.is #biodata16 from @bmneale
792080798279163904	2016-10-28 19:09:13 +0000	michaelhoffman	"BN: Hail: https://t.co/nsOeObLM29
No paper yet but stuff is on @github #biodata16"
792080759104372736	2016-10-28 19:09:03 +0000	giessel	.@bmneale talking about hail, which is a genomic analysis tool build on spark/scala. I can confirm: CS/AB/JB are 💯💯💯 #BioData16
792080618540634113	2016-10-28 19:08:30 +0000	michaelhoffman	"BN: @dgmacarthur likes to create abbrevs w/ difficult upper+lowercase. [Current claim to fame. ""Acerbic"" Twitter was yesterday.] #biodata16"
792080449766039553	2016-10-28 19:07:50 +0000	morgantaschuk	"Only the @broadinstitute @bmneale can claim 16TB is ""not so massive"" for a set of variants (as opposed to 1000+TB starting size). #BioData16"
792080225588875265	2016-10-28 19:06:56 +0000	y_digest	RT @michaelhoffman: AB: Learning transcriptome-wide networks. #biodata16 https://t.co/KyqwTzF55T
792080050099195905	2016-10-28 19:06:14 +0000	iddux	"@bmneale  ""faster to request a feature in Hail than to wait for execution to finish"". #biodata16"
792079733739679744	2016-10-28 19:04:59 +0000	iddux	"@bmneale hired ""mathketeers"" to scale his analysis. Understanding scalability impact important. 
 #biodata16"
792079118187782145	2016-10-28 19:02:32 +0000	michaelhoffman	BN: Big pipelines: Brittle tools and manual sharding causes things to break #biodata16
792078801551360005	2016-10-28 19:01:17 +0000	morgantaschuk	"haha ""apologies to @michaelhoffman, who saw most of this talk on Monday"" - @bmneale #BioData16"
792078730093072384	2016-10-28 19:01:00 +0000	Gnome_Structure	RT @Han_Fang_: NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792078646546685952	2016-10-28 19:00:40 +0000	michaelhoffman	Now: @bmneale: Scaling up genetic analysis #biodata16
792077778245984256	2016-10-28 18:57:13 +0000	pvanheus	RT @michaelhoffman: .@jmchilton @galaxyproject's #biodata16 poster today  https://t.co/WNuRVLEXqb on https://t.co/c8oGSWUwIp and #CommonWL
792077336082604036	2016-10-28 18:55:27 +0000	manogenome	RT @michaelhoffman: LP: Pseudoalignment: K-mers Alone Lose Lots of Information Strong Together Only (KALLISTO) #biodata16
792075221792456704	2016-10-28 18:47:03 +0000	galaxyproject	RT @michaelhoffman: .@jmchilton @galaxyproject's #biodata16 poster today  https://t.co/WNuRVLEXqb on https://t.co/c8oGSWUwIp and #CommonWL
792072955723452417	2016-10-28 18:38:03 +0000	micknudsen	Looking forward to trying #MiStrVar. Still private due to pending publication. SAD! Will appear here: https://t.co/B3b8my80cX #BIODATA16
792071116114235393	2016-10-28 18:30:44 +0000	michaelhoffman	Now: Ambarnil Ghosh: Systematic study on the distribution and occurrence of mutations within regulatory motifs from cancer genome #biodata16
792068232781914113	2016-10-28 18:19:17 +0000	michaelhoffman	Ah. Yes there are definitely a lot of people with preprints (or preprints coming soon). Very nice! #biodata16 https://t.co/xR7V0w9IAq
792067760356458496	2016-10-28 18:17:24 +0000	michaelhoffman	No. #biodata16 https://t.co/ybynD4oCA0
792067617108463623	2016-10-28 18:16:50 +0000	iddux	De-jure conference rules. When presenting have: 1. software on github 2.preprint(s) 3. Presentation on slideshare (weaker rule). #BioData16
792067400896286720	2016-10-28 18:15:58 +0000	nephantes	"Alexander Gawronski is talking about a computational framework for Micro structural variants (MiStrVar) and gene fusions (deFuse)
#biodata16"
792066674132328448	2016-10-28 18:13:05 +0000	JChrisPires	RT @DCGenomics: Long read structural variant detector! https://t.co/FQ18R3Ylqj #biodata16
792066396951830528	2016-10-28 18:11:59 +0000	JasonWilliamsNY	RT @DCGenomics: Long read structural variant detector! https://t.co/FQ18R3Ylqj #biodata16
792066331009019904	2016-10-28 18:11:43 +0000	michaelhoffman	Now: Alexander Gawronski 🍁: Proteogenomic ID+functional interp of translated fusions and micro structural variations in cancer #biodata16
792066266764828673	2016-10-28 18:11:28 +0000	spottheoutlier	RT @michaelhoffman: AB: Discussing network hubs in transcription-wide network. Four different hub types. #biodata16 https://t.co/w4d8vC6qLZ
792065966410694656	2016-10-28 18:10:16 +0000	EBiederstedt	.@FarhanD7 Future speakers, please follow his lead! Writing down likelihoods and defining parameters is *helpful* i… https://t.co/cQ0jbSbOv7
792065470052589568	2016-10-28 18:08:18 +0000	EBiederstedt	.@FarhanD7 presents graphical models for the crowd, and then explicitly how to apply grad. descent with EM to infer hyperparams #biodata16
792064753497673730	2016-10-28 18:05:27 +0000	notSoJunkDNA	RT @michaelhoffman: LP: Pseudoalignment: K-mers Alone Lose Lots of Information Strong Together Only (KALLISTO) #biodata16
792063779156684800	2016-10-28 18:01:35 +0000	AGDAYWILL	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
792063469935812608	2016-10-28 18:00:21 +0000	michaelhoffman	FD: Tissue-specific effect graphical model. [Someday I will figure out how to Tweet a graphical model] #biodata16
792063043626737664	2016-10-28 17:58:40 +0000	michaelhoffman	Pls use DOI URLs to reference @biorxivpreprint, not https://t.co/4hV64JeWqH URLs. Always point to latest version, easier to type #biodata16
792062683583578112	2016-10-28 17:57:14 +0000	michaelhoffman	FD: Expression outliers @biorxivpreprint https://t.co/i1xMRPFEgc @sbmontgom #biodata16
792062665376038912	2016-10-28 17:57:09 +0000	alexisjbattle	RT @ashissaha123: Preprint for joint regulation of alternative splicing and transcription. https://t.co/jtiOSbWoUy @alexisjbattle #biodata16
792062193411948544	2016-10-28 17:55:17 +0000	ccwang002	"RT @hrksrkr: Co-expression networks reveal the tissue-specific regulation of transcription and splicing
https://t.co/RinZ7490fX
#BioData16"
792062145680838656	2016-10-28 17:55:05 +0000	michaelhoffman	But isn't evolutionary conservation included in CADD? Some circularity? @alexisjbattle @FarhanD7 #biodata16
792062098176024576	2016-10-28 17:54:54 +0000	AbhiNellore	RT @ashissaha123: Preprint for joint regulation of alternative splicing and transcription. https://t.co/jtiOSbWoUy @alexisjbattle #biodata16
792062035307659264	2016-10-28 17:54:39 +0000	pjtatlow	RT @drpstew: Said to me at #BioData16: 'May your data flow smoothly.' I propose this as the new way to say goodbye for computational biologists.
792061755073630208	2016-10-28 17:53:32 +0000	michaelhoffman	FD: Each human genome has 40K noncoding rare variants (MAF < 1%). CADD score enriched for variants of low DAF #biodata16
792061575351992320	2016-10-28 17:52:50 +0000	ashissaha123	@FarhanD7 with his excellent work on tissue-specific rare variants. #BioData16
792061470234345472	2016-10-28 17:52:24 +0000	michaelhoffman	FD: Goal: predict tissue-specific effects of rare variants. #biodata16
792061272619642880	2016-10-28 17:51:37 +0000	michaelhoffman	Now: Farhan Damani: Predicting tissue-specific effects of rare genetic variants #biodata16
792061222229250048	2016-10-28 17:51:25 +0000	nomad421	"RT @hrksrkr: Co-expression networks reveal the tissue-specific regulation of transcription and splicing
https://t.co/RinZ7490fX
#BioData16"
792060844456681472	2016-10-28 17:49:55 +0000	morgantaschuk	Co-expression networks reveal the tissue-specific regulation of transcription and splicing https://t.co/tVq4CxAeyb @alexisjbattle #BioData16
792060699027640320	2016-10-28 17:49:21 +0000	micknudsen	"RT @hrksrkr: Co-expression networks reveal the tissue-specific regulation of transcription and splicing
https://t.co/RinZ7490fX
#BioData16"
792060649736134656	2016-10-28 17:49:09 +0000	hrksrkr	"Co-expression networks reveal the tissue-specific regulation of transcription and splicing
https://t.co/RinZ7490fX
#BioData16"
792060138970607616	2016-10-28 17:47:07 +0000	EBiederstedt	"RT @michaelhoffman: BL: Framework is called Qtip: https://t.co/NYKUI6FQIF
Preprint coming soon #biodata16"
792059442267250688	2016-10-28 17:44:21 +0000	mwilsonsayres	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792058692682321920	2016-10-28 17:41:22 +0000	michaelhoffman	AB #biodata16 https://t.co/0wKGB1EqVE
792057934305906688	2016-10-28 17:38:21 +0000	sjackman	RT @drpstew: Said to me at #BioData16: 'May your data flow smoothly.' I propose this as the new way to say goodbye for computational biologists.
792057572954148864	2016-10-28 17:36:55 +0000	michaelhoffman	AB: Learning transcriptome-wide networks. #biodata16 https://t.co/KyqwTzF55T
792057386282418178	2016-10-28 17:36:11 +0000	michaelhoffman	AB: Discussing network hubs in transcription-wide network. Four different hub types. #biodata16 https://t.co/w4d8vC6qLZ
792057176953069568	2016-10-28 17:35:21 +0000	TiffanyTimbers	RT @drpstew: Said to me at #BioData16: 'May your data flow smoothly.' I propose this as the new way to say goodbye for computational biologists.
792056915819958273	2016-10-28 17:34:19 +0000	TiffanyTimbers	Transcriptome Wide Networks (TWNs) include both total expression and relative isoform levels @alexisjbattle #BioData16
792056827273998336	2016-10-28 17:33:57 +0000	michaelhoffman	RT @ashissaha123: Preprint for joint regulation of alternative splicing and transcription. https://t.co/jtiOSbWoUy @alexisjbattle #biodata16
792056580825055232	2016-10-28 17:32:59 +0000	michaelhoffman	AB: Reveal genes and genetic variants that regulate splicing. #biodata16
792056542577192961	2016-10-28 17:32:50 +0000	michaelhoffman	AB: Transcriptome-wide networks combine isoform ratio and total expression in a unified network representation. #biodata16
792056303078215680	2016-10-28 17:31:53 +0000	michaelhoffman	AB: Isoform ratio: relative isoform abundance compared to other isoforms of same gene. IR-1 =TPM_1/(TPM1+TPM2) #biodata16
792056197113348097	2016-10-28 17:31:27 +0000	ashissaha123	Preprint for joint regulation of alternative splicing and transcription. https://t.co/jtiOSbWoUy @alexisjbattle #biodata16
792056128498728960	2016-10-28 17:31:11 +0000	michaelhoffman	Now: @alexisjbattle: Understanding regulation of transcription and splicing through transcriptome-wide networks #biodata16
792055965910564864	2016-10-28 17:30:32 +0000	lacharlala	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792052132836802560	2016-10-28 17:15:18 +0000	kevin_c_chen	RT @michaelhoffman: LP: Pseudoalignment: K-mers Alone Lose Lots of Information Strong Together Only (KALLISTO) #biodata16
792048751229734912	2016-10-28 17:01:52 +0000	drpstew	Said to me at #BioData16: 'May your data flow smoothly.' I propose this as the new way to say goodbye for computational biologists.
792048519301373952	2016-10-28 17:00:57 +0000	lexnederbragt	RT @pjtatlow: Mystery solved. K-mers Alone Lose Lots of Information Strong Together Only (kallisto). #BioData16 @lpachter
792047571598442496	2016-10-28 16:57:11 +0000	Joepdl	RT @morgantaschuk: Topsorter structural variants in graphs. https://t.co/wltEEOcCHR #NCBIHackathons #biodata16 #CSHL
792036933639741440	2016-10-28 16:14:54 +0000	hongqin	RT @yosons: Han Fang #biodata16 https://t.co/MKRxlxuzwt
792036782695153664	2016-10-28 16:14:18 +0000	hongqin	RT @lpachter: OT: Warning: genomics may not benefit from the flexibility of deep learning, where even linear models can overfit #biodata16
792036702219079680	2016-10-28 16:13:59 +0000	hongqin	RT @TiffanyTimbers: Slides from my #biodata16 talk are available on slide share: https://t.co/fv68AvFWCH
792036654458474496	2016-10-28 16:13:48 +0000	hongqin	RT @stevepiccolo: Here is a link to the preprint from @pjtatlow's work on reprocessing RNA-Seq data in @googlecloud #biodata16 https://t.co/iLVG08RlKm
792036003104059392	2016-10-28 16:11:13 +0000	hongqin	RT @Han_Fang_: NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792029655620616193	2016-10-28 15:45:59 +0000	mike_schatz	RT @Han_Fang_: NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792029213197012992	2016-10-28 15:44:14 +0000	AMathelier	"RT @johnny_israeli: Posting my ""How to train your DragoNN"" talk at #BioData16: https://t.co/8AlRaue7gv"
792029048839045120	2016-10-28 15:43:35 +0000	markgerstein	RT @nephantes: Arif Harmanci: By linking Netflix and IMDB datasets, netflix’s public rating data were de-anonymized. #BioData16
792029005390094336	2016-10-28 15:43:24 +0000	joonomics	RT @Han_Fang_: NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792028560445808640	2016-10-28 15:41:38 +0000	nephantes	Arif Harmanci: By linking Netflix and IMDB datasets, netflix’s public rating data were de-anonymized. #BioData16
792028513318604800	2016-10-28 15:41:27 +0000	LemkerT	RT @sedlazeck: Proud of my team woring on @10xgenomics data to assess SVs and on a 10x read simulator. #NCBIhackathon #CSHL… https://t.co/TcFSz4iwwT
792028333865312256	2016-10-28 15:40:44 +0000	markgerstein	RT @lpachter: Vitaly Shmatikov's Netflix deanonymization mentioned at #biodata16. He works on genomic privacy as well https://t.co/O3lsvtCpBp
792028212947656705	2016-10-28 15:40:15 +0000	lynxoid	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792028098522939393	2016-10-28 15:39:48 +0000	lpachter	Vitaly Shmatikov's Netflix deanonymization mentioned at #biodata16. He works on genomic privacy as well https://t.co/O3lsvtCpBp
792027525392240641	2016-10-28 15:37:31 +0000	markgerstein	RT @hrksrkr: genomic information leak .. aha #BioData16
792027327458861056	2016-10-28 15:36:44 +0000	hrksrkr	genomic information leak .. aha #BioData16
792026470906531840	2016-10-28 15:33:20 +0000	EBiederstedt	RT @Han_Fang_: NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792026282896818176	2016-10-28 15:32:35 +0000	markgerstein	RT @Han_Fang_: NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792026188034301953	2016-10-28 15:32:13 +0000	EBiederstedt	.@sedlazeck offers benchmarks for #PacBIo SV caller Sniffles https://t.co/fop6Lsq9iB  & SURVIVOR https://t.co/isbyajTJam #BioData16
792026115904774144	2016-10-28 15:31:55 +0000	nomad421	RT @Han_Fang_: NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792026075329069056	2016-10-28 15:31:46 +0000	Han_Fang_	NGM-LR from @philres1 and @mike_schatz is available here: https://t.co/wcDrC2WRQZ #BioData16
792026007289077760	2016-10-28 15:31:29 +0000	rs_khetani	RT @DCGenomics: Long read structural variant detector! https://t.co/FQ18R3Ylqj #biodata16
792025637183782912	2016-10-28 15:30:01 +0000	DCGenomics	Long read structural variant detector! https://t.co/FQ18R3Ylqj #biodata16
792025525548158976	2016-10-28 15:29:35 +0000	nephantes	FS: Sniffles, structural variation caller for PacBio or Oxford Nanopore reads, requires bwa-mem output.https://t.co/UnV2ougoOn #BioData16
792024562112172032	2016-10-28 15:25:45 +0000	benrjack	RT @pjtatlow: Mystery solved. K-mers Alone Lose Lots of Information Strong Together Only (kallisto). #BioData16 @lpachter
792024552830279680	2016-10-28 15:25:43 +0000	markgerstein	FS: NGM-LR determines split read alignment from long reads to better define breakpoints. Uses convex gap penalty (vs affine) #biodata16
792023563230408705	2016-10-28 15:21:47 +0000	EBiederstedt	".@sedlazeck Discussing ""Accurate & Fast Detection of Complex and Nest SVs w/ long read tech"" improving alignment & index resoln #BioData16"
792021135143698432	2016-10-28 15:12:08 +0000	DCGenomics	Real time mapping of datasets to #refseq https://t.co/VLiUTHD0xK #biodata16
792020967774093313	2016-10-28 15:11:28 +0000	a_kanapin	RT @pjtatlow: Mystery solved. K-mers Alone Lose Lots of Information Strong Together Only (kallisto). #BioData16 @lpachter
792019178572148736	2016-10-28 15:04:21 +0000	markgerstein	RT @nephantes: Chirag Jain: Jaccard similarity estimation to map noisy long nanopore reads to large genomes. #biodata16
792019096401567744	2016-10-28 15:04:02 +0000	aphillippy	RT @michaelhoffman: LP: Pseudoalignment: K-mers Alone Lose Lots of Information Strong Together Only (KALLISTO) #biodata16
792018718264004608	2016-10-28 15:02:32 +0000	EBiederstedt	RT @TiffanyTimbers: Slides from my #biodata16 talk are available on slide share: https://t.co/fv68AvFWCH
792018482707763200	2016-10-28 15:01:35 +0000	DCGenomics	RT @michaelhoffman: OT discussing DeepSEA. https://t.co/wWjAyHcSAE importance of holding out features for evaluation #biodata16
792018459395624960	2016-10-28 15:01:30 +0000	JamesPBLloyd	RT @pjtatlow: Mystery solved. K-mers Alone Lose Lots of Information Strong Together Only (kallisto). #BioData16 @lpachter
792018414755872768	2016-10-28 15:01:19 +0000	EBiederstedt	RT @morgantaschuk: Whole genome graph creation from multiple assemblies. https://t.co/59AOLFzxaw #NCBIHackathons #biodata16 #CSHL
792018350914306048	2016-10-28 15:01:04 +0000	EBiederstedt	RT @morgantaschuk: Hackathon slides are available: https://t.co/d2mLApPzSf #CSHL #NCBIHackathons #biodata16
792018329657495559	2016-10-28 15:00:59 +0000	hjpimentel	RT @michaelhoffman: LP: Pseudoalignment: K-mers Alone Lose Lots of Information Strong Together Only (KALLISTO) #biodata16
792018303514505220	2016-10-28 15:00:53 +0000	lpachter	RT @pjtatlow: Mystery solved. K-mers Alone Lose Lots of Information Strong Together Only (kallisto). #BioData16 @lpachter
792018284786937856	2016-10-28 15:00:48 +0000	EBiederstedt	RT @markgerstein: @michaelhoffman Yet another use for NW, the simple harmonic oscillator of computational biology! #BioData16
792018267640516608	2016-10-28 15:00:44 +0000	hjpimentel	RT @morgantaschuk: .@10xgenomics Read simulator. https://t.co/kYPYaKPMEG #NCBIHackathons #biodata16 #CSHL
792018264511614976	2016-10-28 15:00:43 +0000	EBiederstedt	RT @michaelhoffman: Meta Needleman-Wunsch algorithm. #biodata16
792018238406287360	2016-10-28 15:00:37 +0000	EBiederstedt	RT @michaelhoffman: Local alignments →→→ feed into vg (@erikgarrison) #biodata16
792018225395621888	2016-10-28 15:00:34 +0000	EBiederstedt	RT @michaelhoffman: First project: Graph Genome project. Missed name and not on slide. #biodata16
792018022584246272	2016-10-28 14:59:46 +0000	nephantes	Chirag Jain: Jaccard similarity estimation to map noisy long nanopore reads to large genomes. #biodata16
792017576209575936	2016-10-28 14:57:59 +0000	ozgunharmanci	Jain et. al approximate long read aligner 300x faster than bwa amd blasr, catch is no split mapping  no base to base alignments #biodata16
792017047848910848	2016-10-28 14:55:53 +0000	EBiederstedt	RT @yosons: Shirley Liu #biodata16 https://t.co/QTB3Z6Dwsc
792017032044830720	2016-10-28 14:55:50 +0000	EBiederstedt	RT @yosons: Michael Hoffman #biodata16 https://t.co/N4JlivXLiY
792017010339250176	2016-10-28 14:55:44 +0000	EBiederstedt	RT @yosons: Tiffany Timbers #biodata16 https://t.co/BK8cu94AuO
792016931771523072	2016-10-28 14:55:26 +0000	colindaven	RT @DCGenomics: There are >70,000 bacterial genomes in Genbank! #BioData16 (with that minor correction, Kahles' talk awesome so far!)
792016931637329920	2016-10-28 14:55:26 +0000	colindaven	RT @ozgunharmanci: Succinct de bruijn graphs 100x more space efficient than regular de bruijn graphs #biodata16
792016924309721088	2016-10-28 14:55:24 +0000	anshul	RT @markgerstein: Posting my talk for the Education Forum at Biological Data Science (#BioData16) https://t.co/o64Iu2xZjb Thoughts on curriculum for the field
792016811793330177	2016-10-28 14:54:57 +0000	anshul	RT @morgantaschuk: .@10xgenomics Read simulator. https://t.co/kYPYaKPMEG #NCBIHackathons #biodata16 #CSHL
792016550744195073	2016-10-28 14:53:55 +0000	NazeefaFatima	RT @markgerstein: Posting my talk for the Education Forum at Biological Data Science (#BioData16) https://t.co/o64Iu2xZjb Thoughts on curriculum for the field
792016211311730688	2016-10-28 14:52:34 +0000	pjtatlow	Mystery solved. K-mers Alone Lose Lots of Information Strong Together Only (kallisto). #BioData16 @lpachter
792015614860791808	2016-10-28 14:50:12 +0000	ozgunharmanci	Lior Pachter on metagenomics: Kmers Alone Lose Lots of Information Stronger Together Only - KALLISTO #biodata16
792015598083596288	2016-10-28 14:50:08 +0000	rs_khetani	LP: Kallisto for metagenomics workflows? #BioData16
792015443829620737	2016-10-28 14:49:31 +0000	ashissaha123	@lpachter: metagenomics these days typically handle ~30K genomes and ~40B   reads. #biodata16
792015056808583168	2016-10-28 14:47:59 +0000	iddux	@lpachter: reference genome needed for quantification. I'm not sure we'll ever have all genomes, or even a decent fraction. #BioData16
792014831943610372	2016-10-28 14:47:05 +0000	michaelhoffman	LP: Pseudoalignment: K-mers Alone Lose Lots of Information Strong Together Only (KALLISTO) #biodata16
792014618835189761	2016-10-28 14:46:14 +0000	EBiederstedt	RT @yosons: Jordan Bryan #biodata16 https://t.co/7UgplwFE5D
792014575138988032	2016-10-28 14:46:04 +0000	michaelhoffman	LP: Kraken does fast assignment via k-mer assignment instead of read alignment. https://t.co/AIOL2ldsg4 @StevenSalzberg1 #biodata16
792014483866656768	2016-10-28 14:45:42 +0000	EBiederstedt	RT @yosons: Yulia Rubanova #biodata16 https://t.co/qxRtriini5
792014334113226752	2016-10-28 14:45:06 +0000	big_data_flow	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792014201317359616	2016-10-28 14:44:35 +0000	michaelhoffman	LP: Since ~2012, we got tens of thousands of reference genomes. #biodata16
792013928733618177	2016-10-28 14:43:30 +0000	o_ursu	"RT @johnny_israeli: Posting my ""How to train your DragoNN"" talk at #BioData16: https://t.co/8AlRaue7gv"
792013910169690112	2016-10-28 14:43:25 +0000	o_ursu	RT @johnny_israeli: My poster tonight at #BioData16 will showcase DragoNNs for in-vivo TF binding, TF-TF interactions & variant interpretation - see you there!
792013760596705289	2016-10-28 14:42:50 +0000	pjtatlow	"RT @johnny_israeli: Posting my ""How to train your DragoNN"" talk at #BioData16: https://t.co/8AlRaue7gv"
792013615729631232	2016-10-28 14:42:15 +0000	michaelhoffman	#biodata16 https://t.co/yGKYslYE1z
792013301530128384	2016-10-28 14:41:00 +0000	michaelhoffman	"LP: Challenges: Require previously sequenced ""reference genomes"", but not too many, and not too many reads #biodata16"
792013021883330560	2016-10-28 14:39:53 +0000	michaelhoffman	LP: MEGAN gives you a phylogenetic tree with circles whose sizes indicate quantification #biodata16
792012907622043648	2016-10-28 14:39:26 +0000	michaelhoffman	LP: MEGAN does taxonomic assignment. https://t.co/VxBbnwvufu @genomeresearch #biodata16
792012875221073920	2016-10-28 14:39:18 +0000	nephantes	Lior Pachter has focused on metagenome quantification problem. #BioData16
792012403047182337	2016-10-28 14:37:26 +0000	anshul	"RT @johnny_israeli: Posting my ""How to train your DragoNN"" talk at #BioData16: https://t.co/8AlRaue7gv"
792012343165132801	2016-10-28 14:37:12 +0000	anshul	RT @johnny_israeli: My poster tonight at #BioData16 will showcase DragoNNs for in-vivo TF binding, TF-TF interactions & variant interpretation - see you there!
792012179851636736	2016-10-28 14:36:33 +0000	markgerstein	RT @michaelhoffman: LP: Overview of metagenomics analysis tools https://t.co/es5ceWDlNU #biodata16
792012163707699200	2016-10-28 14:36:29 +0000	michaelhoffman	"LP: Metagenome quantification problem.
Input: 1/WGS or metagenome sample 2/reference genomes
Output: genome abundances #biodata16"
792012051543650304	2016-10-28 14:36:02 +0000	michaelhoffman	LP: Overview of metagenomics analysis tools https://t.co/es5ceWDlNU #biodata16
792011789013835776	2016-10-28 14:35:00 +0000	MarinaP63	RT @markgerstein: Posting my talk for the Education Forum at Biological Data Science (#BioData16) https://t.co/o64Iu2xZjb Thoughts on curriculum for the field
792011766184247297	2016-10-28 14:34:54 +0000	michaelhoffman	LP: Metagenomic experiments are 10,000x larger than 11 years ago. Challenges of 2005 have been eclipsed by bigger challenges #biodata16
792011481743298560	2016-10-28 14:33:46 +0000	michaelhoffman	Now: @lpachter: Algorithms for metagenome analysis #biodata16
792011220068859904	2016-10-28 14:32:44 +0000	ClementYChow	RT @markgerstein: Posting my talk for the Education Forum at Biological Data Science (#BioData16) https://t.co/o64Iu2xZjb Thoughts on curriculum for the field
792011068910473216	2016-10-28 14:32:08 +0000	markgerstein	List of Curricular Topics for Bioinformatics https://t.co/na1vkiytO4 An invitation for crowd-sourced comments to my talk at #BioData16
792010656593698816	2016-10-28 14:30:30 +0000	JaneAnnPulman	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792008874287136768	2016-10-28 14:23:25 +0000	MalloryFreeberg	RT @yosons: Johnny Israeli #biodata16 https://t.co/kNSyc6aNby
792008734109233153	2016-10-28 14:22:51 +0000	abarysh	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792008431720955909	2016-10-28 14:21:39 +0000	MalloryFreeberg	RT @yosons: Michael Hoffman #biodata16 https://t.co/N4JlivXLiY
792008199306039296	2016-10-28 14:20:44 +0000	WonderMixTape	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792007963284307968	2016-10-28 14:19:47 +0000	cshlmeetings	RT @lpachter: Mark your calendars: the next Biological Data Science meeting @CSHL will be held November 7 -- 10, 2018 #biodata16 -> #biodata18
792007839439093764	2016-10-28 14:19:18 +0000	cshlmeetings	RT @morgantaschuk: Hackathon slides are available: https://t.co/d2mLApPzSf #CSHL #NCBIHackathons #biodata16
792007590725165057	2016-10-28 14:18:19 +0000	StephenRBond	RT @jdidion: AK taking about applying succinct de Bruijn Graphs (https://t.co/Ja4WhMMNiP) to metagenomics #BioData16
792006195443863552	2016-10-28 14:12:46 +0000	ansuman90	RT @morgantaschuk: Hackathon slides are available: https://t.co/d2mLApPzSf #CSHL #NCBIHackathons #biodata16
792006098744020994	2016-10-28 14:12:23 +0000	WonderMixTape	RT @jtleek: At #biodata16 @BenLangmead bravely releasing code for his cool new mapping quality tool before the preprint....
